,PC1,PC2,cluster_kmeans
333,-2.576439499204916,-1.8997538840261459,1
334,3.3967334628195442,2.1319613949799785,0
335,1.7736878912261973,0.8753165008257923,0
336,1.1089326768941328,0.5506270849153873,0
337,1.7193929423341723,0.4570026548588487,0
338,-0.8973873038423047,-0.40407721807775115,1
339,0.2383216872055369,2.7869553015036144,1
340,3.7704958399844015,0.37140497011566276,0
341,-0.13431730322502933,2.133695724875296,1
342,0.0093651071843917,1.6210824097516574,1
343,0.35615951650228067,1.2721295556388574,0
344,1.0931533980985337,0.01602840581872697,0
345,0.592637548947636,-0.6865073399131432,0
346,2.328111951576005,0.5708635939557519,0
347,0.04764264070356343,0.4705058797387736,1
348,2.0355578070818354,0.12561067526186004,0
349,1.8137401138088676,1.4432501014275043,0
